Issue id,Issue Type,Status,Priority,Changelog Count,Comments Count,Watch Count,Date Created,Days to date
87a4041cfab2a88fe2694d4d5cdc2d401a6edcfd7436ab17c883ff0770ff8e5c,Bug,Development Backlog,Major,17,2,3,2018-09-05 08:34:20.030000000,490
3bc0465a5222b3d579032a71627db2a2dc3824cfd34e7f20e17c4ba19c9b410d,Internal Improvement,Testing On Hold,Minor,16,3,3,2019-12-13 09:31:16.416000000,26
7918e374ed6748351060b0eeabe33549a0a7384e4b41b831421a93a7befa195e,Bug,Development Backlog,Minor,16,3,3,2017-12-04 17:44:41.494000000,765
06fc844980531b69f8bfca685d3753cb26c167bf357fd7241a096f375e0fc963,New Feature or Improvement,In Backlog,Minor,16,3,3,2018-01-18 11:41:40.508000000,720
5aa4e3163798e6d6b978e3a5a0a84d05c5b694e50f7e733667635af3b43b8cc2,Bug,Code review,Minor,16,2,3,2019-12-04 17:12:44.088000000,35
da52a864b0047a1750198a6eea334a8d370a2cd7b3f342423cbbb55a7d1a8f4b,New Feature or Improvement,In Backlog,Minor,16,2,3,2019-02-20 09:39:33.567000000,322
7db1601e17f195036a2bee8cd8e8dc56478902777b51692aa8a6f87ba8379576,Epic,To-Do,Minor,16,1,3,2018-10-08 01:14:17.607000000,457
b27e838d6a6c0c305f208207df4b5cc95ac44ba70e3f568c5ae0bab35cf8bea8,Bug,Ready for dev,Major,15,7,3,2019-08-01 09:43:16.421000000,160
eb4a40cb358d882458fab23b293a96f09d9357a8ca8a3fd98cc164e7a31bf93f,Bug,Development Backlog,Minor,15,7,3,2019-09-26 11:50:04.362000000,104
ab656873428dae0a1751f03d57cf7355baf86574f87fa38a2da45cdec96285e1,Internal Improvement,Development Backlog,Minor,15,7,3,2019-09-16 07:38:19.309000000,114
3dbd543f72a115bce584f730f9aeaa307537594a0128fd63d5d4c0321cfc3128,Internal Improvement,Development On Hold,Major,15,3,3,2019-07-10 10:33:51.474000000,182
fe77e2c6e4d46a09b238222e43d8e38252b8a819a2e2987fc902942e20062915,Epic,Cancelled,Minor,15,1,3,2018-01-16 08:47:36.512000000,722
b620210a0bde47ea93ad8aa2481ee763880d34803dd53360194a8582e4c2c97f,Bug,Ready for dev,Minor,14,5,3,2018-05-03 19:40:16.563000000,615
6b7aba43211a830fb9b049aaf6da49642b0c63813f448003a0af088ea056c0f5,Bug,Review,Major,14,3,3,2018-12-27 11:23:42.003000000,377
c334df28c7c0b92c3fd1945e464b7c80f7eee37ca83b01e07b90d82b4a02eb0c,Bug,Development Backlog,Minor,14,2,3,2019-01-28 04:08:14.918000000,345
f69b7e9a67832d3cbf26e38e700bf6de5fd2db03c4c8f4f5f6295667cd9e7296,Epic,Cancelled,Minor,14,2,3,2018-04-19 17:44:13.903000000,629
76b302688cf4c075580d80ba14125dae34836cc8a7193441997107cc76f32213,Bug,Development Backlog,Trivial,14,2,3,2019-04-15 08:24:01.518000000,268
da28a71cd3c02911b0fdbe43f35f7123b7ef09624d3826d44d99daf1e0e61524,Internal Improvement,In Backlog,Minor,14,2,3,2017-05-10 11:30:09.697000000,973
e5948429c2357f03eed17126c06725457a1d3b0ccfcb9698d63638f798df7c1c,Bug,Development Backlog,Trivial,14,1,3,2018-12-14 10:16:19.184000000,390
97e9a8bc6fe0fa8885e2a3743256257048b9bbd92ea4e44a8cc62bc25c1b72ae,Bug,Development Backlog,Trivial,14,1,3,2019-06-20 22:33:34.484000000,202
34b3ca3a0aac4d46e75d52e9166d83cefc6afe0da3adbe7db0cc5600cbc75e7e,Internal Improvement,Development,Minor,13,6,3,2019-02-01 09:25:08.783000000,341
20a37399af0d4e3f394e043de9de4e943d46f8f686454f4372ffa8e2a97ba279,Internal Improvement,In Backlog,Trivial,13,4,3,2016-03-20 15:10:34.755000000,1389
068dd546c9a078cc4b12ab509f80eafb9d6cbfdb382000c3ed80b517588271e2,Internal Improvement,In Backlog,Trivial,13,3,3,2016-12-06 20:06:44.062000000,1128
10e6e309ec8ccd056a4e2e393fff5d77e5be46f5e68cd22507b49dc7b8efefc1,New Feature or Improvement,Ready for dev,Minor,13,3,3,2019-10-17 12:07:12.336000000,83
306114e1aae29287b514c02672969d5e063b7401a579dcf3167766f9cc433e3b,Epic,Cancelled,Minor,13,2,3,2018-04-04 02:53:23.561000000,644
18b15760b53f09a68d18743b763ae2231c4be0ebaa87c9e6cac08a20f2c5c33c,Internal Improvement,Testing,Minor,12,8,3,2019-12-05 10:19:51.317000000,34
dfd876c62dbd088769340444ddb52b9dd64731ac5e559fadf23fdfc8eb417439,Internal Improvement,Development,Minor,12,8,3,2018-12-20 07:37:49.244000000,384
516d45e3ebf6eb64aa1ee9867b0537fdcfe4a502d1cce180c8de8d2e1c7314e0,Bug,Testing,Minor,12,5,3,2019-08-12 08:13:07.909000000,149
528bdf400b18901175756ce13e846f95fade22b15f9f393c0fc5ce04ce20db7a,Internal Improvement,Ready for dev,Major,12,5,3,2018-09-11 12:15:42.588000000,484
e3c254c0daaa41b51f1648d4e643818fb025ef741ee9807cb8b242c602302162,New Feature or Improvement,Development Backlog,Minor,12,4,3,2018-08-23 17:41:21.021000000,503
52a4ec51c4f3ba5aa6f3f9ec2f85c8d71d5373f3ae8c5246112e0674137b543f,New Feature or Improvement,Development Backlog,Trivial,12,3,3,2018-03-07 12:14:47.037000000,672
bb84758952dda76c2804b4b3a0f8f6f00eeecec51c8ac9f826b10d7ac1d21fd5,New Feature or Improvement,In Backlog,Major,12,2,3,2018-08-31 04:36:51.771000000,495
ad271cdd35d4a6ff8898e43fe2df612ecc9a31c5b080c6d9399c04d1983514af,Internal Improvement,Spec design,Major,12,1,3,2019-09-03 07:26:10.591000000,127
1f675d4ab2a904f1f0a41fb4f29d27c2b302ae31eccd0690493663b6d74214e1,Epic,Work in Progress,Major,12,1,3,2019-11-12 07:42:49.706000000,57
6ab7875c36a986086bd6369c922dfc12e912b80aee9bd691079dbde9740e44c6,New Feature or Improvement,Ready for dev,Minor,11,13,3,2019-04-26 04:39:59.850000000,257
e606c1217c011c78e9dd0666dc426caea670d15fdfc0ecbac900969b06e13eb2,Internal Improvement,Spec design,Major,11,9,3,2019-04-24 04:37:25.598000000,259
b0f97b96b2cb17f8af51a5937de0aabc9c1bfffc8eb7aaa81506e5239f8a93b9,Bug,Development On Hold,Major,11,6,3,2019-02-15 04:01:53.419000000,327
125edc163bfe68c9c63917a26394d55c4d23bc3fddf1ebe4c0231f11d097e1ad,Internal Improvement,In Backlog,Minor,11,4,3,2018-10-21 13:37:01.456000000,444
cb37fdf1424e93d9cc6988678e1d67ca417faa5a399435c73eaf7b2d560de142,Epic,On Hold,Major,11,4,3,2019-06-20 05:49:35.764000000,202
83d1d0b6ea337dd031c3b79a174d406337dc0223c3ac9c27da811677d224b08b,Bug,Development Backlog,Trivial,11,3,3,2019-09-17 06:59:09.712000000,113
11465dbf4330905cb7ef2d09dc3485d1c2061820c07c91f96c6c9c9a165e2d87,Internal Improvement,Ready for dev,Major,11,3,3,2018-06-18 04:07:26.926000000,569
7b6dbae9383cb040bc9702c4fba67025207764cadc16e46a015e82a0c1993ccb,Internal Improvement,In Backlog,Major,11,3,3,2018-06-18 04:06:32.624000000,569
66871390b1753929d014de620737f02af7d83b164f81798c3a13c3a7095d0cd3,Bug,Development Backlog,Trivial,11,2,3,2019-08-27 05:54:10.517000000,134
c2f00bc1455ecd6bc5816c1b994f79a9ac0df5b05450d053dd207664584747e5,Bug,Development Backlog,Minor,11,2,3,2018-12-12 05:12:05.043000000,392
9846e4c9d33eb6931f3c0f4fd907ed37b52f5049ff595a1d9a19c0b874c98847,Bug,Development Backlog,Minor,11,2,3,2019-09-03 05:14:51.448000000,127
34a97e4b05810f7ed2a49e203015b58a953ce40dd9c82623675f5d28be627091,Bug,Development Backlog,Minor,11,2,3,2017-10-09 12:40:47.561000000,821
6cbdf43d23d31fc7dcaefe1b2df2b8cb5152c42c0d32ff7a235b521a79e5cf40,Bug,Development Backlog,Minor,11,1,3,2018-06-07 02:29:57.957000000,580
fb8b846a7e4600158c791dfb99099c36e77debd3666cedb0d8602d5965eca151,Bug,Development,Major,10,6,3,2019-02-27 03:06:33.647000000,315
99c569b30099e2d04fbb9b3a443f4c525cde614a9e4c3a67b36cff5dcd08653f,New Feature or Improvement,Development On Hold,Minor,10,6,3,2018-03-13 09:03:43.643000000,666
b07cb57f6d5f5418989c663d2d096829c7ee926628e23541b14b46901688f647,Internal Improvement,In Backlog,Trivial,10,3,3,2018-05-04 08:25:20.444000000,614
159d13bc60df8c951ce3cba422d7ff675d5609910410dbab952158ff5ec966c4,Internal Improvement,Development,Major,10,3,3,2019-10-18 06:04:58.980000000,82
ac009f863e86104c37c029cfd31c47ddab2afa1a494705306556fda7cc1bc00b,New Feature or Improvement,Research,Critical,10,3,3,2019-09-04 05:49:22.902000000,126
28074aa20eb7439ccf64328290c4c6a8ec595c6181c900e1aecabfa74307ab7c,Bug,Development Backlog,Minor,10,3,3,2018-07-03 07:32:10.430000000,554
782bd4ce1d6b00e0f8aeedb0009d263aa4e8234bc16b87b878b3d4b460ec1a16,Bug,Development On Hold,Major,10,2,3,2019-08-12 07:39:47.662000000,149
0a8af2bf7b91ca52c333efcb9a246d1e43f1e32f0933a1226d3d0517d038cb50,New Feature or Improvement,Development Backlog,Minor,10,2,3,2017-02-21 12:28:31.807000000,1051
6f861f1716b103a2365a31a763b20b7bf8bd8e254a1f8ec961ff1ac6f6ac66a2,Internal Improvement,Testing,Major,10,2,3,2019-02-13 05:38:24.750000000,329
3256300bb832104a4b8f31f2ee98edc548ef2fba94c1e664273e22d7071ffbc4,Bug,Development Backlog,Minor,10,2,3,2019-11-04 20:50:50.824000000,65
0cbc8ebdc17637835c3a6501d03d5cabea2a6804d0f377d7aa1724f344296c7f,Bug,Ready for dev,Minor,10,2,3,2019-11-06 16:41:36.800000000,63
b64d991cbe937040a995e09438fa42b30d9240328044ce892328697799571ce8,Internal Improvement,Needs CR fixes,Minor,10,1,3,2018-09-12 08:13:33.119000000,483
1a125f1d1789caa5a09ac3657acc05f3045427390ebf4dee1681bdb3ee8790ef,Bug,Development Backlog,Minor,10,1,3,2019-04-26 05:49:47.207000000,257
20fc0ffbdc685e9403ca77e5ff09a5f8333d7e6b3c492201e8d0a7de71d72f54,New Feature or Improvement,In Backlog,Minor,9,5,3,2019-05-30 17:28:29.856000000,223
f0d58eb4ad4948f1c206808e895cd07bd2cd4db8b929761cd6777fc7341ecc55,Bug,Development Backlog,Minor,9,3,3,2019-07-18 09:49:15.166000000,174
ab6f7de0e02bbb86cb5245b4255eb287bc39dd7f6bb89863e7bb22751a8052a1,Bug,Development Backlog,Major,9,3,3,2019-03-26 08:46:01.523000000,288
fde8b372f9b4fadca57ad65c4c3fd74c8765d2de10c50a5b7cc1b6202c9b95ea,Bug,Development Backlog,Major,9,3,3,2019-02-21 13:26:07.317000000,321
8ec08bcdee2f0e2fc5d0a40c5e58b1af0aba3308bae263628f737ab114574ba4,Bug,Development Backlog,Minor,9,2,3,2019-06-06 03:48:57.853000000,216
19d86d8d4e1272807f27df24f766c701d868ffcc80bb067a562fca99a2b0d14a,Epic,Work in Progress,Major,9,1,3,2019-06-19 14:54:10.436000000,203
49edaec199b468ee6814e33429b9743aa1ddc84ee18ac086449768c9135b17e3,Internal Improvement,Development On Hold,Minor,9,1,3,2018-12-24 03:39:43.409000000,380
5f3177fcb93f106cade5bbd3620d1eb4fd6494894d938259128a626c82a1d395,Internal Improvement,In Backlog,Minor,9,1,3,2019-11-12 17:01:30.641000000,57
ae261a408d06d0be1c11fade0a1d08a0e9f3be9ca653911711ebdf06d471d5db,New Feature or Improvement,In Backlog,Minor,9,1,3,2018-01-09 19:39:28.190000000,729
378b28b8cfeb2409163a12913465b81d5ec21893b795ac57c0b9dfff3cf96792,Bug,Pending Review,Major,8,10,3,2019-11-14 15:26:52.149000000,55
37d0dfcf32c6bb49a9d01354e9d94212407352a14c46dbaf58aafd92c9b8f440,New Feature or Improvement,Research,Minor,8,9,3,2019-10-15 06:35:32.933000000,85
99fd63e47887d7ed967909c7de241056cbb07c0be78c856184832414633db682,Epic,Cancelled,Minor,8,6,3,2018-03-15 18:52:27.530000000,664
258a8cff6aa150250d68550a5bc182414a259b99f0deab04f23f7b5a4da8bf9f,Internal Improvement,Ready for dev,Major,8,5,3,2018-07-25 08:35:50.811000000,532
adbd9e0eb5cc7e6f0c9d9f8dbdd9bf2e7aa5dced13e3797e5b11e533a294729c,Bug,Ready for dev,Trivial,8,4,3,2019-08-27 08:28:58.238000000,134
2e8e8b073b272c343b0a4e396b272943d4dcf2b7e98b03973bf53328463378ec,Internal Improvement,In Backlog,Minor,8,4,3,2018-06-18 18:42:55.153000000,569
6b4a1e71f73735b651212424342fb799342577d46266660d64ee7daa548a992d,New Feature or Improvement,In Backlog,Major,8,3,3,2019-09-03 08:02:39.652000000,127
1a4b7c45ff09fbcdf5fb86c6c7aae775b8ed02067be1092403da75300714c5da,Bug,Ready for dev,Trivial,8,3,3,2019-08-28 10:49:56.151000000,133
9d3e1678f5612d265bab2a7ac91f6b84b3366998204b9cdadbd57fe435d9882b,Bug,Needs review feedback,Major,8,3,3,2019-12-16 20:31:49.758000000,23
b108945de39e5fed2885587db57d6c2d7184949ca0a01d547591caec5937ba63,Bug,Ready for dev,Major,8,3,3,2019-10-14 08:31:07.128000000,86
f29b6804409c7716745423a67f1ad4d4aa374107a3f55eb4e5a96eaf51c2a83e,Internal Improvement,In Backlog,Minor,8,2,3,2018-11-09 20:50:08.342000000,425
9617bf838728457fc118a7841372711698f10f7a387e308441701d46cb31b938,New Feature or Improvement,In Backlog,Minor,8,2,3,2018-12-18 06:41:48.195000000,386
2b1947f24bd38422f7c53302aee5ef7561bb6333ef93c8bd8cd8dd9017997fa2,Internal Improvement,Spec design,Critical,8,1,3,2019-11-13 15:12:37.956000000,56
a4429b8d79210be4836f9819ea0bf6091b077f4f753ef44bb7155165ed1c5696,New Feature or Improvement,In Backlog,Minor,8,1,3,2017-03-14 19:56:54.478000000,1030
75767668becefe9b3394d985c9e1039bb8dd675c612530940a5d1ce7b020bc8b,New Feature or Improvement,In Backlog,Minor,7,6,3,2017-12-08 15:37:36.327000000,761
de1f767daf0afed11fefdaa2e49a9172281bf724e3f536ede800cdcfff5d2696,Bug,Ready for dev,Minor,7,4,3,2019-12-09 16:05:24.934000000,30
f964dc8827bbd6f3d10290030ac583f7671a2017ab8fb6dbf3e1ab9ad987704a,Internal Improvement,In Backlog,Minor,7,4,3,2019-07-05 02:57:16.436000000,187
4f786a79f06f0a1407340b78c51a9caca2c057689d21f2ec44cb012be2935049,Bug,Ready for dev,Minor,7,3,3,2018-10-03 08:11:42.493000000,462
805da55881fe06d80068adbecce3e34626e66afdefaea848dfb17f298e9af91f,Bug,Ready for dev,Major,7,3,3,2019-11-20 17:37:32.136000000,49
d042cdd6cc21dd50d8abde45cb6aff0c5c6ed8490d29f70d4437d818e8518fa5,Bug,Ready for dev,Minor,7,3,3,2019-11-21 18:31:33.049000000,48
6f1bf792761282eb6aa29a685fd8ced43601e8d57cd22abc520bd83a00f31658,Bug,Ready for dev,Minor,7,2,3,2019-04-25 09:12:12.462000000,258
d832ce8b5bb4c3801291354e69aad9ed09ecd01daa00d6ad895c70a087d6779a,Epic,To-Do,Major,7,2,3,2019-10-15 12:19:32.810000000,85
c65a06c4f1c77451a83985c1b1e51f7060f94205c7c799934374d78fb2d35404,Bug,Development,Major,7,2,3,2019-11-05 07:48:29.447000000,64
7a518d73e336f7edce6a1bc26857027e5516323dc7e7f015a38a10bbe48eb2c8,Bug,Ready for dev,Minor,7,2,3,2018-08-23 03:45:57.374000000,503
1a8537f24dcb6140ce1c4b8c18496fe9ba3eb8bfd0324b2b657cd63bf40e78ff,New Feature or Improvement,In Backlog,Minor,7,1,3,2019-08-08 11:00:05.551000000,153
bcd940a4ede9994c148ff3146924534ca81ac754f9c6a804218cbd7d24223d62,New Feature or Improvement,In Backlog,Minor,7,1,3,2019-08-08 11:00:19.859000000,153
62ba83b91b126b9452574648f323abe5818ed55686bede64a3565b6357525dea,Internal Improvement,Development Backlog,Critical,6,9,3,2019-08-16 02:07:35.146000000,145
105ce657f46b5421bb71293655972c3593cef83fb2e86437124ea33de4b4b34f,Internal Improvement,Ready for dev,Minor,6,4,3,2019-08-21 03:41:41.084000000,140
38f965935fdcb54d3d0585c03ca0d453abd2771ea70f4e61d08a2e9cd3a55d3a,Bug,Ready for dev,Major,6,3,3,2019-07-19 07:48:58.810000000,173
036903b7cb0933fc9b8764b8c63a81fb4ba09b5eb444d147627406590af52bb3,Internal Improvement,In Backlog,Minor,6,2,3,2019-01-28 10:48:30.608000000,345
5b3c1f165a5e78b1231692bfee0f506d100636457378b6d4995e258b54c862ed,New Feature or Improvement,Development Backlog,Trivial,6,2,3,2019-01-30 11:19:52.091000000,343
20fdc67513df109c82114ef673fa84dfad7b338aa528233628ce1723c0b6a6d5,Bug,Ready for dev,Major,6,2,3,2019-09-30 08:24:29.220000000,100
17fa8a69860a6604f150c07c9cb23e20a56067ccb9548f4791210d11404080be,Bug,Development Backlog,Major,6,2,3,2019-05-13 05:24:34.169000000,240
6abbd4fcef79ce059205aa5fb077bcc10453d1eac2c95cea35aab8e5b5913de4,Internal Improvement,Development Backlog,Minor,6,2,3,2019-03-06 08:06:24.607000000,308
65076109b3fc4ad870afe5ee42ebe425e996c4c5d8d8e306688cc41eb56ed80b,New Feature or Improvement,In Backlog,Minor,6,1,3,2019-04-19 06:18:34.235000000,264
543324fd64716508437409a672f9ae56728f1fb861ce89eeccbf20e12d1303c3,Bug,Development,Minor,6,1,3,2019-09-30 08:20:02.245000000,100
e0a0d2a23e08081b57f83a3480a747271736d0b6bace859399c24eb10f09b00a,New Feature or Improvement,In Backlog,Minor,5,9,3,2018-10-02 20:48:04.806000000,463
3b1721361880648e08d1a328fc21cad866ea1abd954dacd609d350df58ad0051,Internal Improvement,In Backlog,Minor,5,3,3,2019-10-29 06:12:02.468000000,71
b577446dc6b45b7726281e9c39076e04b8beb69b2a0384fc2e35a87963c8886e,Internal Improvement,In Backlog,Minor,5,2,3,2019-05-21 04:25:25.126000000,232
16a463a9f906bff3a65247de9437198b57a656d476c89f00f56b8b80df0b36bd,Bug,Ready for dev,Major,5,2,3,2019-03-23 05:33:41.307000000,291
afc6064269b6895a32dde9b6cfafe2e1c915cac70e9c8ba01b3ab57bf784237a,Internal Improvement,In Backlog,Major,5,2,3,2019-09-25 07:31:35.257000000,105
b8fcdc06d605120628871b94a97c913f90329aadef7fec6908d0c36fec992f59,Internal Improvement,In Backlog,Major,5,2,3,2019-12-03 03:21:48.563000000,36
c148eb93cf75f77fbffe9f3889a99f63c4b1fd5f654c4d434a1592e76a5a931b,New Feature or Improvement,In Backlog,Major,5,2,3,2019-12-03 15:28:00.321000000,36
7abcc5e5887912fe23481b3ccc1aaacd5f0434feacc67372176640f717df5bc5,Internal Improvement,In Backlog,Minor,5,1,3,2019-11-13 15:24:46.141000000,56
b9236f62280c44a147035bd6e1a48c1cf4815daa9c52c1d8fe1fc0f5692aef39,Internal Improvement,In Backlog,Minor,5,1,3,2019-03-20 11:23:12.018000000,294
bd79bc7e041ebb0adcba490a38e3bf0a5355778da5cbcfeb1ec26a529c6a6a74,Bug,Ready for dev,Minor,5,1,3,2019-09-03 10:15:36.143000000,127
10c4856a9e2be99dfede7972f83160ce8ef2bc46f076d8149ccdf4b36aa6ab35,Internal Improvement,In Backlog,Major,4,4,3,2019-03-06 15:06:10.954000000,308
fe48a00ab00c153a56cc00183c164065a8088bdc8faeadf70f895d8999141920,Bug,Ready for dev,Major,4,4,3,2019-02-21 03:43:00.575000000,321
bac1ecbd2f5c6a8a1ef60fa7ada4f84d2538f0d862c964b43374b99f82195dd2,Internal Improvement,In Backlog,Minor,4,3,3,2019-02-20 11:48:44.263000000,322
cc3c976125484107680353d4338de045f7382532b69bc4d02b7ea0254dd63fa5,New Feature or Improvement,Cancelled,Minor,4,2,3,2018-02-23 13:59:52.640000000,684
0c5e145233959dc944aaf27fd619c30264d0efc085dced1358517d5b764731ea,New Feature or Improvement,In Backlog,Minor,4,2,3,2019-04-01 04:55:09.385000000,282
da70727f467392996ca51560d2645e4be23b6cd114b6989d9afe49ac85afc822,New Feature or Improvement,In Backlog,Trivial,4,2,3,2019-10-03 09:39:43.825000000,97
a570824d99a46b9a37d2c30e8c27bd4c35a3d8b91c1e23279d029a91eb759fbb,Bug,Ready for dev,Major,4,1,3,2019-09-27 06:14:19.564000000,103
840b2b4fddf345c214a8c9cc038645a64c00b4efe50daf8f6fa728d78095f94a,New Feature or Improvement,In Backlog,Minor,4,1,3,2019-06-12 13:13:00.029000000,210
48e7bacf5803e6b6cf0c1d5be36bfeadb51290c23a758fcad8ddf4fe013ba7dd,Internal Improvement,In Backlog,Major,3,8,3,2019-12-05 09:54:02.673000000,34
7c467c2be64a4344a33a7c6f7e9feba55bdb63b2255d380e1701d128cf397d37,New Feature or Improvement,In Backlog,Major,3,6,3,2019-12-03 10:41:33.422000000,36
ff3dd40348257e06c8c4c2d0a8fe9a98c3a05c6c5c7066a72554a40e33a63d84,Internal Improvement,In Backlog,Minor,3,3,3,2019-09-13 12:26:47.400000000,117
c1a6f0c4f6b947891cd2402c981a6f1a04d2dbc33f753dc947336992e9bb7d7d,Internal Improvement,In Backlog,Major,3,2,3,2019-12-05 09:40:52.945000000,34
e3aa8a3c23f917b7a9d29a998663c8d77d21db7f87781f6cefd68c2f4a5c1936,Internal Improvement,In Backlog,Trivial,3,1,3,2019-01-14 05:50:52.757000000,359
b0c78ef83775bf14bbb2e8cff8acfe5fb3718b251f07b75a63ec4a168e19d4c9,Internal Improvement,In Backlog,Minor,3,1,3,2019-09-17 05:44:47.563000000,113
713d3e251dce7044964b3f43d25e095b29b88fb560ddcd2b0c9833c6c8fca070,New Feature or Improvement,In Backlog,Minor,3,1,3,2019-10-29 16:38:57.770000000,71
9e64c300701b9fceaa3507989ea35c8dd43a9268a4f80b583cc39baa55dacbce,New Feature or Improvement,In Backlog,Major,2,2,3,2019-06-10 18:19:51.444000000,212
303ead797888079abc05aeca7be0735ee46652990de77b1671fe21c264bd9fec,New Feature or Improvement,In Backlog,Minor,2,2,3,2019-06-20 05:07:15.251000000,202
e65879aa670bf003e1fe890edaebcc3e0cfe5f1f6aebd0205193d65adb4b3726,New Feature or Improvement,In Backlog,Major,1,2,3,2019-06-26 04:31:21.196000000,196
1f79f14a181b61aedfcf1278fd7b50df095577e32bd7f909559fe86cb62d620a,Internal Improvement,In Backlog,Minor,1,2,3,2019-11-29 09:46:10.621000000,40
7fe22f59ad098da1b16031ea1828ea795be4611e9f1a62c2035c4c211ad41bea,Bug,Pending Review,Minor,1,1,3,2019-12-20 08:38:33.573000000,19
77cac63e80d3cf1c7b66bafd72053fb8147fa3e4ae375d951929a704732f9b3e,Epic,On Hold,Minor,94,2,2,2016-04-02 14:36:46.353000000,1376
36460fde41e786b105d48a5c66b19edcfaed49f574104910d2a1b37463142b2b,Internal Improvement,Needs CR fixes,Major,48,3,2,2018-04-18 05:16:13.019000000,630
3ada37d9bff3969b296874aaa2a54fec56c62279b49203e46058b86adc7c4551,Internal Improvement,Testing,Minor,46,1,2,2019-10-04 04:21:43.114000000,96
fff4895aa14ebe720769e6702ff13c939408efcf32ced7f4e7851cd69b5772f9,Bug,Testing,Minor,44,3,2,2019-07-15 08:01:39.024000000,177
becf6c9bcb6467075733eabdfa7a9975fc95e08c87f53132d130962255c4c910,Bug,Testing On Hold,Minor,42,1,2,2018-06-27 05:03:21.328000000,560
6ce8b503477758c1b74138bd25c08dc3f4376cc3035ccdeb9fd6d53c536702e3,Epic,On Hold,Minor,36,1,2,2019-05-30 04:16:38.963000000,223
f93418699955932a24ce9d74828454cd0744f724bbbff1bda10add6e209d8fe1,Internal Improvement,Testing,Minor,35,1,2,2019-10-29 16:32:37.541000000,71
b213cafc52bb422ce947c41fa816653aa7560be0f741b5258acf12e17c8d1c2a,Internal Improvement,Development On Hold,Minor,34,3,2,2019-09-24 09:51:04.499000000,106
8ba59e2a56b5780e4e60272d63a0599b853e25ef97aa43f0af223fce748a046b,New Feature or Improvement,Code review,Major,33,1,2,2019-08-21 14:40:24.488000000,140
04de6b127c03f6bf3a5a50143c4cdb395c6a7539b7aa34e74452ae8f11bed3a1,Internal Improvement,Development On Hold,Major,31,2,2,2018-08-28 05:23:29.504000000,498
9c086fe49bd0666dca98c0664dc1ac9f2238515dc90967c9195f8aa291da9dc9,Internal Improvement,Needs CR fixes,Minor,30,2,2,2019-11-12 08:37:00.448000000,57
5e5ed6b7876f058db0efb9faebf73907660af530f423f72018de29a6e388c527,Internal Improvement,Needs QA fixes,Minor,30,2,2,2019-04-12 18:05:33.135000000,271
ba024e1b52c236db667369f1a1d48833953aa4c8723e6f0df830d4a8abb584da,Bug,Development Backlog,Minor,30,2,2,2019-07-29 09:21:05.394000000,163
a178f00f135cfa35f39db59f7580e02f1149cd8f89be7a05ecdb9c8a732037d1,New Feature or Improvement,In Backlog,Major,29,3,2,2018-08-14 13:40:13.430000000,512
1005c47aee42e7e77d65ed059c42199b3f1fdf17824700320a92a295df6be704,Epic,Work in Progress,Minor,29,1,2,2019-03-06 04:39:34.629000000,308
b3939b8beda6e6c5d944b0f068b55a9deb81695e32f92ab46b47abc7f71791c1,Internal Improvement,Development,Minor,28,3,2,2019-10-16 08:43:12.459000000,84
4610267f5a41dce25b9075e0f07df8f1e636ea3a3d4976102b98bd49b64d1132,Internal Improvement,Needs CR fixes,Minor,28,2,2,2018-11-15 19:40:58.512000000,419
0b90139884ccccae0374d217aef2e3bf8bbe91dc30c8a92bd7ae74d363bb3d1f,Internal Improvement,Needs CR fixes,Minor,28,1,2,2019-09-13 13:09:07.262000000,117
ef0a0c8aa003162e161a782d998795e4412bf0494afd715810f44ba136d9f35c,New Feature or Improvement,In Backlog,Minor,27,1,2,2018-11-30 18:26:47.031000000,404
fb365ce6f183dae54077f7f67b0e1cf9a4fdc7e2231becb2cd3925aba59b0489,Bug,Needs QA fixes,Minor,26,1,2,2019-10-01 13:43:14.942000000,99
94d5d24ba79c6531d54239c08030e8650caa0ca2bb0e0162a283a4dd0cdcaf68,Internal Improvement,Needs CR fixes,Minor,26,1,2,2019-04-25 09:59:33.069000000,258
a0f90379149f59477d083c92114feb066721091dc11623a8c395d62b7952f4ef,Bug,Ready for dev,Major,25,2,2,2018-11-21 04:29:26.035000000,413
e398f0f977ed5f2680da42bb74622922f79d215302d0b2d8edb8aed6f6f8c72b,Bug,Development On Hold,Minor,25,2,2,2018-12-09 11:05:56.038000000,395
cd13c0f42b5eba787687cfaf5eed3730dc40fdbd8907a15bd10160801939e249,New Feature or Improvement,Development Backlog,Trivial,24,2,2,2017-04-14 02:33:57.169000000,999
9128d602c9c7361c41aa6ccf76e20f3cb0c5660e8fd3539c354904acaa23fe1c,Bug,Development Backlog,Trivial,23,4,2,2018-11-30 17:34:17.282000000,404
cf49f6b500aab99079b65fa865380b5c2562ce66a45f68e6382470eaf55da936,New Feature or Improvement,In Backlog,Trivial,23,2,2,2018-06-04 07:14:55.871000000,583
df5f8cebad2598ec138deb411218c68b2b7a9753ac5d299533059e35b62bd91f,Bug,Testing On Hold,Minor,23,2,2,2018-11-28 08:38:39.310000000,406
0bd9a87288d02f71f0c737236a27894d4bb03bdcdf27762812e76c414232cef9,Bug,Testing On Hold,Major,23,2,2,2019-10-17 08:32:26.564000000,83
fad4fc043e65b8e31dd4d147a450dc06247e2cb9fdab35491a5b8d1152f811e2,Internal Improvement,Testing,Major,22,3,2,2019-12-11 13:36:35.404000000,28
